NORMALS 1971-2000               YRS    JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC    ANN
13994ST. LOUIS, MO                    30   37.9   44.3   55.4   66.7   76.5   85.3   89.8   87.9   80.1   68.3   53.8   42.0   65.7
93822SPRINGFIELD, MO                  30   41.6   47.7   57.8   67.7   75.9   84.6   89.9   89.5   81.2   70.6   56.4   45.5   67.4
24033BILLINGS, MT                     30   32.8   39.5   47.6   57.5   67.4   78.0   85.8   84.5   71.8   58.9   42.7   34.5   58.4
94008GLASGOW, MT                      30   19.9   28.3   41.3   56.7   67.9   77.1   83.8   83.3   70.4   57.1   37.4   24.8   54.0
24143GREAT FALLS, MT                  30   32.1   37.7   45.3   55.6   64.7   73.9   82.0   81.2   69.6   58.0   42.1   34.2   56.4
94012HAVRE, MT                        30   25.5   33.4   44.9   58.5   68.8   77.4   84.6   83.9   71.9   59.4   40.8   30.1   56.6
24144HELENA, MT                       30   30.5   37.3   46.8   56.9   65.9   75.0   83.4   82.5   71.0   58.4   41.5   31.5   56.7
24146KALISPELL, MT                    30   28.9   35.2   44.9   56.0   64.7   71.9   80.2   80.5   69.0   55.3   38.6   30.1   54.6
24153MISSOULA, MT                     30   30.8   37.4   48.1   58.0   66.1   74.5   83.6   83.2   71.5   57.4   40.0   30.3   56.7
14935GRAND ISLAND, NE                 30   32.6   38.6   49.5   61.9   71.9   83.0   87.1   84.8   76.9   64.6   46.8   35.3   61.1
94996LINCOLN, NE                      30   33.2   39.3   51.2   63.5   73.8   84.9   89.6   87.1   78.8   66.5   49.1   36.8   62.8
14941NORFOLK, NE                      30   31.2   37.3   48.5   61.3   72.3   82.3   86.5   84.4   76.4   64.0   45.5   33.6   60.3
24023NORTH PLATTE, NE                 30   36.5   43.3   52.1   62.7   72.0   82.6   88.4   86.8   78.0   65.6   48.5   39.2   63.0
14942OMAHA EPPLEY AP, NE              30   31.7   37.9   50.4   63.2   73.7   83.7   87.4   85.2   77.3   65.2   47.8   34.8   61.5
94918OMAHA (NORTH), NE                30   32.1   38.0   50.8   63.6   73.3   82.4   85.6   83.9   76.3   64.6   47.5   35.1   61.1
24028SCOTTSBLUFF, NE                  30   38.0   44.3   51.7   61.0   71.1   82.2   88.7   86.8   77.3   64.4   48.2   39.8   62.8
24032VALENTINE, NE                    30   33.8   39.4   48.4   59.8   71.2   81.9   88.3   86.9   77.2   63.5   45.9   36.7   61.1
24121ELKO, NV                         30   37.1   42.9   51.2   59.3   68.6   79.9   89.6   88.1   78.2   65.0   48.1   38.2   62.2
23154ELY, NV                          30   40.0   44.0   49.9   57.9   67.3   79.2   87.3   85.1   75.8   63.0   48.8   41.0   61.6
53127LAS VEGAS, NV                    30   57.1   63.0   69.5   78.1   87.8   98.9  104.1  101.8   93.8   80.8   66.0   57.3   79.9
23185RENO, NV                         30   45.5   51.7   57.2   64.1   72.6   82.8   91.2   89.9   81.7   69.9   55.3   46.4   67.4
24128WINNEMUCCA, NV                   30   41.6   48.5   55.1   62.6   72.0   82.7   92.2   90.6   80.4   67.3   51.4   42.2   65.6
14745CONCORD, NH                      30   30.6   34.1   43.8   56.9   69.6   77.9   82.9   80.8   72.1   60.5   47.6   35.6   57.7
